docid,source,sourcetype,target,targettype,type
5,Inference Scaled Graphrag: Improving Multi Hop Question Answering On Knowledge Graphs,Paper,Parallel Scaling,Topic,COVERS
5,Inference Scaled Graphrag: Improving Multi Hop Question Answering On Knowledge Graphs,Paper,Majority Voting,Topic,COVERS
5,Inference Scaled Graphrag: Improving Multi Hop Question Answering On Knowledge Graphs,Paper,Interleaved Reasoning-Execution Loop,Topic,COVERS
5,Inference Scaled Graphrag: Improving Multi Hop Question Answering On Knowledge Graphs,Paper,Grbench Benchmark,Topic,COVERS
5,Inference Scaled Graphrag: Improving Multi Hop Question Answering On Knowledge Graphs,Paper,Multi-Hop Question Answering,Topic,COVERS
5,Inference Scaled Graphrag: Improving Multi Hop Question Answering On Knowledge Graphs,Paper,Graph Traversal Baselines,Topic,COVERS
5,Inference Scaled Graphrag: Improving Multi Hop Question Answering On Knowledge Graphs,Paper,Structured Knowledge Reasoning,Topic,COVERS
6,Dong Li,Author,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,AUTHORED
6,Yichen Niu,Author,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,AUTHORED
6,Ying Ai,Author,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,AUTHORED
6,Xiang Zou,Author,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,AUTHORED
6,Biqing Qi,Author,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,AUTHORED
6,Jianxing Liu,Author,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,AUTHORED
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Large Language Models (Llms),Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Natural Language Generation,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Knowledge-Intensive Tasks,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Outdated Or Incomplete Internal Knowledge,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Retrieval-Augmented Generation (Rag),Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,External Retrieval,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Graphrag,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Knowledge Graphs,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Multi-Hop Reasoning,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Dynamics Of Knowledge,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Ambiguity,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Time-Insensitive Retrieval,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Semantic Redundancy,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Graphrag (T-Grag),Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Knowledge Graph Generator,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Query Decomposition,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Three-Layer Interactive Retriever,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Source Text Extractor,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Llm-Based Generator,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,"Time-Stamped, Evolving Graph Structures",Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Queries,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Subgraphs,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Noise,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Contextually And Temporally Accurate Responses,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Time-Longqa,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Benchmark Dataset,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Corporate Annual Reports,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Reasoning,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Evolving Knowledge,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Retrieval Accuracy,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Response Relevance,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Constraints,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Knowledge Evolution,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Long-Text Question Answering,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Temporal Conflicts,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Redundancy In Knowledge Retrieval,Topic,COVERS
6,T-Grag: A Dynamic Graphrag Framework For Resolving Temporal Conflicts And Redundancy In Knowledge Retrieval,Paper,Dynamic Graphrag Framework,Topic,COVERS
6,Graphrag,Topic,Knowledge Graphs,Topic,RELATED_TO
6,Graphrag,Topic,Multi-Hop Reasoning,Topic,RELATED_TO
6,Retrieval-Augmented Generation (Rag),Topic,External Retrieval,Topic,RELATED_TO
6,Temporal Graphrag (T-Grag),Topic,Graphrag,Topic,RELATED_TO
6,Temporal Graphrag (T-Grag),Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
6,Temporal Graphrag (T-Grag),Topic,Temporal Knowledge Graph Generator,Topic,INCLUDES
6,Temporal Graphrag (T-Grag),Topic,Temporal Query Decomposition,Topic,INCLUDES
6,Temporal Graphrag (T-Grag),Topic,Three-Layer Interactive Retriever,Topic,INCLUDES
6,Temporal Graphrag (T-Grag),Topic,Source Text Extractor,Topic,INCLUDES
6,Temporal Graphrag (T-Grag),Topic,Llm-Based Generator,Topic,INCLUDES
6,Temporal Knowledge Graph Generator,Topic,Knowledge Graphs,Topic,RELATED_TO
6,Temporal Knowledge Graph Generator,Topic,"Time-Stamped, Evolving Graph Structures",Topic,RELATED_TO
6,Temporal Query Decomposition,Topic,Temporal Queries,Topic,RELATED_TO
6,Three-Layer Interactive Retriever,Topic,Temporal Subgraphs,Topic,RELATED_TO
6,Source Text Extractor,Topic,Noise,Topic,RELATED_TO
6,Llm-Based Generator,Topic,Large Language Models (Llms),Topic,RELATED_TO
6,Time-Longqa,Topic,Benchmark Dataset,Topic,RELATED_TO
6,Time-Longqa,Topic,Corporate Annual Reports,Topic,RELATED_TO
6,Time-Longqa,Topic,Temporal Reasoning,Topic,RELATED_TO
6,Time-Longqa,Topic,Evolving Knowledge,Topic,RELATED_TO
6,Retrieval Accuracy,Topic,Temporal Constraints,Topic,RELATED_TO
6,Response Relevance,Topic,Temporal Constraints,Topic,RELATED_TO
6,Temporal Dynamics Of Knowledge,Topic,Knowledge Evolution,Topic,RELATED_TO
6,Evolving Knowledge,Topic,Knowledge Evolution,Topic,RELATED_TO
6,Temporal Graphrag (T-Grag),Topic,Temporal Conflicts,Topic,RELATED_TO
6,Temporal Graphrag (T-Grag),Topic,Redundancy In Knowledge Retrieval,Topic,RELATED_TO
6,Dynamic Graphrag Framework,Topic,Temporal Graphrag (T-Grag),Topic,RELATED_TO
7,Qinggang Zhang,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Shengyuan Chen,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Yuanchen Bei,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Zheng Yuan,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Huachi Zhou,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Zijin Hong,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Hao Chen,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Yilin Xiao,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Chuang Zhou,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Yi Chang,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,Xiao Huang,Author,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,AUTHORED
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Large Language Models (Llms),Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Specialized Domains,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Retrieval-Augmented Generation (Rag),Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Professional Fields,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Professional Domains,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Complex Query Understanding In Professional Contexts,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Knowledge Integration Across Distributed Sources,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,System Efficiency Bottlenecks At Scale,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Graph-Structured Knowledge Representation,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Graph-Based Retrieval Techniques,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Context-Preserving Knowledge Retrieval,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Multihop Reasoning Ability,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Structure-Aware Knowledge Integration Algorithms,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Accurate And Logical Coherent Generation Of Llms,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Domain-Specific Llm Applications,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Technical Challenges,Topic,COVERS
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Research Directions,Topic,COVERS
7,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Graph-Structured Knowledge Representation,Topic,INCLUDES
7,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Graph-Based Retrieval Techniques,Topic,INCLUDES
7,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Structure-Aware Knowledge Integration Algorithms,Topic,INCLUDES
7,Graph-Structured Knowledge Representation,Topic,Entity Relationships,Topic,INCLUDES
7,Graph-Structured Knowledge Representation,Topic,Domain Hierarchies,Topic,INCLUDES
7,Graph-Based Retrieval Techniques,Topic,Context-Preserving Knowledge Retrieval,Topic,INCLUDES
7,Graph-Based Retrieval Techniques,Topic,Multihop Reasoning Ability,Topic,INCLUDES
7,Structure-Aware Knowledge Integration Algorithms,Topic,Accurate And Logical Coherent Generation Of Llms,Topic,RELATED_TO
7,Retrieval-Augmented Generation (Rag),Topic,Large Language Models (Llms),Topic,RELATED_TO
7,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Large Language Models (Llms),Topic,RELATED_TO
7,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
7,Retrieval-Augmented Generation (Rag),Topic,Complex Query Understanding In Professional Contexts,Topic,RELATED_TO
7,Retrieval-Augmented Generation (Rag),Topic,Knowledge Integration Across Distributed Sources,Topic,RELATED_TO
7,Retrieval-Augmented Generation (Rag),Topic,System Efficiency Bottlenecks At Scale,Topic,RELATED_TO
7,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Domain-Specific Llm Applications,Topic,RELATED_TO
7,Awesome-Graphrag,Topic,Research Papers,Topic,INCLUDES
7,Awesome-Graphrag,Topic,Open-Source Data,Topic,INCLUDES
7,Awesome-Graphrag,Topic,Projects,Topic,INCLUDES
7,A Survey Of Graph Retrieval-Augmented Generation For Customized Large Language Models,Paper,Awesome-Graphrag,Topic,RELATED_TO
8,Ziqi Zhu,Author,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,AUTHORED
8,Tao Hu,Author,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,AUTHORED
8,Honglong Zhang,Author,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,AUTHORED
8,Dan Yang,Author,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,AUTHORED
8,Hangeng Chen,Author,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,AUTHORED
8,Mengran Zhang,Author,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,AUTHORED
8,Xilun Chen,Author,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,AUTHORED
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Cid-Graphrag,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Conversation Rag,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Graphrag,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Intent Transition Graphs,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Dynamic Intent Transition Graphs,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Dual-Retrieval Mechanism,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Semantic Search,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Intent-Based Graph Traversal,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Semantic Similarity,Topic,COVERS
8,Conversational Intent-Driven Graphrag: Enhancing Multi-Turn Dialogue Systems Through Adaptive Dual-Retrieval Of Flow Patterns And Context Semantics,Paper,Contextual Coherence,Topic,COVERS
